               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.054876,             0.02879,            0.016961,             0.14674,              0.2419,             0.20739,            0.097591,            0.067048,            0.026722,            0.022187,             0.00895,             0.00895,             0.00895
                  37,            0.054596,            0.028824,            0.016984,             0.35188,             0.36578,             0.34907,             0.15332,            0.061785,            0.025402,             0.01642,             0.00892,             0.00892,             0.00892
                  38,            0.054788,            0.029109,            0.016511,             0.24263,             0.33097,             0.21115,            0.095929,            0.066036,            0.024949,            0.026048,             0.00889,             0.00889,             0.00889
                  39,            0.053067,            0.029264,            0.016482,              0.1505,             0.31042,             0.16648,            0.062384,            0.066958,            0.027728,            0.026107,             0.00886,             0.00886,             0.00886
                  40,            0.053177,            0.029813,             0.01632,             0.36698,             0.38708,             0.34549,             0.18348,             0.06061,            0.025939,             0.01638,             0.00883,             0.00883,             0.00883
                  41,            0.052464,            0.028054,            0.016067,              0.1955,             0.23818,             0.18754,            0.085815,            0.064081,            0.025562,            0.023021,              0.0088,              0.0088,              0.0088
                  42,            0.053357,             0.02844,            0.015761,             0.35636,             0.36996,             0.37296,              0.1693,            0.058089,            0.025961,            0.016518,             0.00877,             0.00877,             0.00877
                  43,             0.05128,            0.026963,            0.015361,               0.285,             0.24461,             0.21297,            0.098418,            0.063351,            0.025587,            0.022408,             0.00874,             0.00874,             0.00874
                  44,            0.051426,            0.028273,            0.015153,              0.4236,             0.41226,             0.34946,             0.15997,            0.056291,            0.025881,            0.017147,             0.00871,             0.00871,             0.00871
                  45,            0.052156,            0.027862,             0.01528,             0.36834,             0.36117,             0.31671,              0.1603,            0.062194,            0.025625,            0.021269,             0.00868,             0.00868,             0.00868
                  46,            0.050843,            0.027853,            0.014976,             0.39369,             0.45296,               0.381,             0.19679,             0.05798,            0.025245,            0.018458,             0.00865,             0.00865,             0.00865
                  47,            0.050274,            0.026689,            0.014604,             0.30603,             0.29314,              0.2296,             0.11492,            0.062242,            0.025546,            0.020896,             0.00862,             0.00862,             0.00862
                  48,            0.051325,            0.028116,            0.014988,             0.39972,             0.40338,             0.31943,             0.17797,            0.061797,            0.027048,            0.019767,             0.00859,             0.00859,             0.00859
                  49,            0.049493,            0.027812,            0.014503,              0.4091,             0.41878,             0.39537,             0.22712,            0.055083,            0.025237,            0.016419,             0.00856,             0.00856,             0.00856
                  50,            0.049906,             0.02744,             0.01457,             0.40936,             0.41996,             0.38719,             0.18095,            0.055485,            0.025372,            0.014071,             0.00853,             0.00853,             0.00853
                  51,             0.04952,            0.026822,            0.014142,              0.4219,             0.50569,             0.45124,             0.22698,            0.057722,            0.025305,            0.014828,              0.0085,              0.0085,              0.0085
                  52,            0.049263,            0.027306,            0.014144,              0.4051,             0.47824,             0.39631,              0.1788,            0.057723,            0.025316,             0.01538,             0.00847,             0.00847,             0.00847
                  53,            0.048897,             0.02696,             0.01406,             0.38869,             0.40936,             0.35878,             0.19522,            0.055596,            0.026217,            0.017549,             0.00844,             0.00844,             0.00844
                  54,            0.048577,            0.027412,            0.013622,             0.36773,             0.34621,             0.38689,             0.20268,             0.05616,            0.026751,            0.018266,             0.00841,             0.00841,             0.00841
                  55,            0.048316,            0.026755,            0.013763,             0.35301,             0.37874,             0.33633,             0.17292,            0.058005,            0.025618,            0.019779,             0.00838,             0.00838,             0.00838
                  56,            0.047691,            0.027316,            0.013765,             0.42523,             0.53159,             0.42365,             0.22236,            0.057655,            0.026018,            0.017285,             0.00835,             0.00835,             0.00835
                  57,            0.047362,            0.026454,             0.01383,             0.46711,              0.4948,             0.48099,             0.25596,            0.054545,             0.02456,            0.015911,             0.00832,             0.00832,             0.00832
