               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.057705,             0.02931,            0.019134,             0.15985,             0.25412,             0.17971,            0.072042,            0.069817,            0.028214,            0.024783,             0.00895,             0.00895,             0.00895
                  37,            0.057879,             0.02947,            0.019029,             0.22384,             0.13672,            0.091762,            0.041848,            0.071818,            0.026151,            0.026795,             0.00892,             0.00892,             0.00892
                  38,             0.05814,             0.02969,            0.018736,              0.3211,             0.13941,             0.10851,            0.052772,            0.075533,            0.027467,            0.025571,             0.00889,             0.00889,             0.00889
                  39,            0.056253,            0.029912,            0.018608,            0.093367,             0.16864,             0.12561,            0.059671,            0.071319,            0.027079,            0.025933,             0.00886,             0.00886,             0.00886
                  40,            0.056144,            0.030528,            0.018454,             0.09386,             0.22191,            0.086471,            0.044319,            0.080947,            0.041215,            0.034612,             0.00883,             0.00883,             0.00883
                  41,            0.055816,            0.028552,            0.017841,             0.16307,             0.21035,             0.18057,             0.10263,            0.069926,             0.02551,             0.02612,              0.0088,              0.0088,              0.0088
                  42,            0.055376,            0.029054,            0.017583,             0.31549,              0.2024,             0.15165,            0.078733,            0.075281,            0.042422,             0.03317,             0.00877,             0.00877,             0.00877
                  43,            0.054136,            0.027516,            0.017084,             0.47519,             0.34634,             0.28082,             0.15974,            0.063814,            0.027013,            0.020663,             0.00874,             0.00874,             0.00874
                  44,            0.054332,            0.029028,            0.016991,            0.023515,             0.22401,            0.020493,           0.0069612,            0.086455,            0.027508,             0.03814,             0.00871,             0.00871,             0.00871
                  45,            0.054966,            0.028573,            0.016869,             0.27945,             0.14776,              0.1121,            0.056353,            0.074129,            0.025715,            0.028587,             0.00868,             0.00868,             0.00868
                  46,            0.053654,            0.028607,            0.016575,             0.14842,             0.21824,             0.14764,            0.078993,            0.078403,             0.03926,            0.033902,             0.00865,             0.00865,             0.00865
