               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.068629,            0.039868,            0.024557,             0.33286,            0.055594,            0.036277,            0.010829,            0.086562,            0.037827,            0.036364,            0.008845,            0.008845,            0.008845
                  37,            0.068217,            0.039476,            0.024581,             0.37933,             0.22486,                0.18,            0.071593,            0.075127,            0.038544,            0.025579,            0.008812,            0.008812,            0.008812
                  38,            0.067758,            0.041426,            0.025293,             0.54713,             0.21896,             0.17118,            0.064942,            0.073546,            0.038834,            0.024296,            0.008779,            0.008779,            0.008779
                  39,            0.067365,            0.039523,            0.023863,             0.51355,             0.25197,             0.15786,            0.048857,            0.075258,              0.0423,            0.025042,            0.008746,            0.008746,            0.008746
                  40,            0.066035,            0.039698,            0.023398,             0.37868,             0.24783,             0.24401,            0.079046,            0.069721,            0.040449,            0.022226,            0.008713,            0.008713,            0.008713
                  41,            0.065869,            0.040816,             0.02272,             0.55364,              0.1557,            0.079529,             0.02419,            0.082725,            0.042582,            0.037122,             0.00868,             0.00868,             0.00868
                  42,             0.06491,            0.040383,            0.022994,             0.71063,            0.064755,            0.092249,            0.039492,            0.079022,             0.03832,            0.029455,            0.008647,            0.008647,            0.008647
                  43,            0.064759,            0.040729,            0.022881,             0.49235,             0.30405,             0.32775,             0.13402,            0.068685,            0.040085,            0.021037,            0.008614,            0.008614,            0.008614
                  44,            0.064157,            0.041419,            0.022383,             0.51631,             0.27774,             0.30598,             0.13564,            0.067129,            0.041537,            0.020534,            0.008581,            0.008581,            0.008581
                  45,            0.064492,            0.040392,            0.022268,             0.60059,             0.24686,             0.28956,             0.10443,            0.068226,            0.040143,            0.025697,            0.008548,            0.008548,            0.008548
                  46,            0.063104,            0.037706,            0.021653,             0.40045,             0.29362,             0.25766,            0.097487,            0.067922,             0.03963,            0.022608,            0.008515,            0.008515,            0.008515
                  47,            0.062542,            0.038168,             0.02151,             0.55108,             0.28586,             0.29295,             0.11708,            0.066287,            0.040621,            0.021454,            0.008482,            0.008482,            0.008482
                  48,            0.063411,            0.038407,            0.021629,              0.4043,             0.34161,             0.26371,            0.099676,            0.066689,             0.03951,            0.021194,            0.008449,            0.008449,            0.008449
