               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.073269,            0.039761,            0.027553,             0.57405,             0.16941,             0.13177,            0.049803,            0.078355,            0.039688,            0.027928,            0.008845,            0.008845,            0.008845
                  37,            0.072205,            0.039578,            0.026794,             0.21211,             0.15274,             0.04917,             0.01483,            0.092698,            0.042384,            0.046556,            0.008812,            0.008812,            0.008812
                  38,            0.071575,            0.041541,            0.027528,             0.58501,             0.17257,             0.19485,            0.078205,            0.076763,            0.039828,            0.024636,            0.008779,            0.008779,            0.008779
                  39,            0.070958,            0.039476,            0.025768,             0.87493,             0.11255,             0.15198,            0.051498,            0.080032,            0.043279,            0.027184,            0.008746,            0.008746,            0.008746
                  40,            0.070165,            0.039794,            0.025761,             0.41914,             0.13407,             0.16655,            0.060339,            0.079484,            0.039833,            0.027839,            0.008713,            0.008713,            0.008713
                  41,            0.069441,             0.04082,            0.024458,             0.65023,             0.21502,             0.22719,             0.10021,            0.074017,            0.040863,            0.026119,             0.00868,             0.00868,             0.00868
                  42,            0.068849,            0.040445,             0.02474,              0.4713,             0.20296,             0.15733,            0.062591,            0.075873,              0.0389,             0.02523,            0.008647,            0.008647,            0.008647
                  43,            0.068015,            0.041221,            0.024681,             0.41179,             0.28932,             0.25627,            0.092009,            0.070694,            0.039767,            0.022125,            0.008614,            0.008614,            0.008614
                  44,            0.067347,            0.041873,            0.024358,              0.3415,             0.28623,             0.23595,              0.1049,            0.068973,            0.040799,            0.021026,            0.008581,            0.008581,            0.008581
                  45,            0.068158,            0.040571,            0.024015,             0.37523,             0.28722,             0.24115,            0.096591,            0.069384,            0.040573,            0.024242,            0.008548,            0.008548,            0.008548
                  46,            0.066598,            0.038271,            0.023273,             0.39726,             0.35148,             0.27871,            0.094659,            0.069621,            0.039968,             0.02343,            0.008515,            0.008515,            0.008515
                  47,            0.065641,            0.039259,            0.023197,             0.39198,             0.30397,             0.27585,             0.12642,            0.069779,            0.038709,            0.022697,            0.008482,            0.008482,            0.008482
                  48,            0.065621,            0.039049,            0.023012,             0.30303,             0.26443,             0.21108,            0.080911,            0.071897,            0.039195,            0.024403,            0.008449,            0.008449,            0.008449
                  49,            0.064778,            0.039853,            0.022639,             0.36629,             0.31616,              0.2331,              0.1059,            0.070731,            0.038798,            0.026511,            0.008416,            0.008416,            0.008416
                  50,            0.063759,             0.03913,            0.022972,             0.58092,              0.2329,             0.24668,             0.11514,            0.073365,            0.039563,            0.023883,            0.008383,            0.008383,            0.008383
                  51,            0.063682,            0.039522,            0.021959,             0.59874,             0.27921,             0.27749,             0.10997,            0.069076,            0.039828,            0.024241,             0.00835,             0.00835,             0.00835
                  52,            0.064682,            0.038962,            0.021133,             0.55405,            0.083802,            0.031815,            0.015985,            0.097311,            0.035212,            0.062549,            0.008317,            0.008317,            0.008317
                  53,            0.063865,            0.037534,             0.02147,              0.4427,             0.35075,             0.33623,             0.12097,            0.068087,            0.039871,            0.021926,            0.008284,            0.008284,            0.008284
                  54,            0.062457,            0.039302,            0.020918,             0.40983,             0.43173,             0.34442,             0.13311,            0.065884,            0.037763,             0.02049,            0.008251,            0.008251,            0.008251
                  55,            0.061698,            0.039548,            0.021112,             0.44961,             0.35446,             0.30075,             0.15625,              0.0658,            0.038887,            0.023342,            0.008218,            0.008218,            0.008218
                  56,            0.061043,            0.039711,            0.020195,             0.47713,             0.23356,             0.26471,             0.11045,            0.070634,            0.039553,            0.026883,            0.008185,            0.008185,            0.008185
                  57,            0.060987,            0.039442,             0.02003,             0.38187,             0.39875,             0.32489,             0.13202,            0.065954,            0.038559,            0.020115,            0.008152,            0.008152,            0.008152
                  58,            0.061069,            0.037956,            0.020627,              0.6143,              0.3071,             0.35639,              0.1682,            0.065213,            0.038724,            0.024336,            0.008119,            0.008119,            0.008119
                  59,            0.060428,            0.039417,            0.021123,             0.29894,             0.36894,             0.36443,             0.16089,             0.06409,            0.039345,            0.023934,            0.008086,            0.008086,            0.008086
                  60,            0.060246,            0.037402,            0.019936,             0.46244,             0.27326,             0.29878,             0.14564,            0.067686,            0.039449,            0.021257,            0.008053,            0.008053,            0.008053
                  61,            0.060525,            0.038734,             0.01944,             0.36957,             0.32074,             0.27501,             0.12123,            0.065416,            0.039022,            0.020437,             0.00802,             0.00802,             0.00802
                  62,            0.058326,            0.038185,            0.020169,             0.84285,            0.047114,            0.060641,            0.017063,             0.10028,            0.036545,            0.062364,            0.007987,            0.007987,            0.007987
                  63,            0.058035,            0.040184,            0.019903,             0.48001,             0.39445,             0.34071,             0.12703,            0.063144,            0.038269,            0.020289,            0.007954,            0.007954,            0.007954
                  64,            0.057951,            0.037886,            0.020079,             0.52873,             0.40671,             0.37546,             0.16537,            0.063081,            0.039546,            0.020609,            0.007921,            0.007921,            0.007921
                  65,            0.058316,            0.038371,             0.02004,             0.49592,             0.29283,             0.30208,             0.13378,            0.068902,            0.041529,            0.026558,            0.007888,            0.007888,            0.007888
                  66,            0.059268,            0.037306,            0.019288,             0.46493,             0.36168,             0.31232,              0.1256,            0.068247,            0.038483,            0.023556,            0.007855,            0.007855,            0.007855
                  67,            0.057543,             0.03859,            0.018649,             0.72405,             0.13066,             0.20144,            0.083833,            0.082225,            0.042102,            0.034918,            0.007822,            0.007822,            0.007822
                  68,             0.05705,               0.038,            0.018218,             0.58275,             0.43037,             0.39861,             0.16489,            0.059503,            0.039215,            0.020107,            0.007789,            0.007789,            0.007789
                  69,            0.057406,            0.038467,            0.017743,             0.58064,             0.36203,             0.39121,              0.1913,            0.061127,            0.038233,            0.020424,            0.007756,            0.007756,            0.007756
                  70,            0.056304,            0.037182,            0.018036,              0.5474,             0.37581,             0.38457,             0.18545,            0.060625,            0.038068,             0.02131,            0.007723,            0.007723,            0.007723
                  71,            0.056648,             0.03713,            0.018227,              0.5462,              0.3765,             0.37614,             0.20185,            0.060813,            0.039472,            0.022156,             0.00769,             0.00769,             0.00769
                  72,            0.056955,            0.036517,            0.017285,             0.55221,             0.42854,             0.42122,             0.21785,            0.059313,              0.0383,            0.018272,            0.007657,            0.007657,            0.007657
                  73,            0.055821,             0.03696,            0.018758,             0.64179,             0.39864,             0.42182,             0.20711,            0.059948,            0.038432,            0.019653,            0.007624,            0.007624,            0.007624
                  74,            0.055259,            0.037606,            0.017657,             0.49845,             0.28339,             0.29184,             0.14368,            0.069185,            0.042249,            0.029884,            0.007591,            0.007591,            0.007591
                  75,            0.055015,            0.038332,            0.016432,              0.5749,             0.40502,             0.41255,             0.18444,            0.059834,            0.038391,            0.019022,            0.007558,            0.007558,            0.007558
                  76,            0.054654,            0.038126,            0.017597,             0.49046,              0.3661,             0.33972,              0.1362,            0.064347,             0.04051,            0.023871,            0.007525,            0.007525,            0.007525
                  77,            0.054418,            0.037997,            0.018018,             0.58251,             0.44572,             0.46069,             0.21296,            0.056426,            0.037226,            0.019067,            0.007492,            0.007492,            0.007492
                  78,            0.053781,            0.036746,            0.017103,             0.45151,             0.38893,             0.37549,             0.16438,            0.062111,            0.037585,            0.022354,            0.007459,            0.007459,            0.007459
                  79,            0.054632,            0.035308,            0.016437,             0.58203,             0.41595,             0.42424,             0.18635,            0.057691,            0.039111,            0.020968,            0.007426,            0.007426,            0.007426
                  80,             0.05433,            0.036752,            0.016646,             0.56782,             0.41447,             0.42225,             0.21447,            0.057451,            0.038648,            0.018539,            0.007393,            0.007393,            0.007393
                  81,             0.05437,            0.036688,            0.016872,              0.6488,             0.32321,             0.38917,             0.18284,            0.061745,             0.03909,            0.026023,             0.00736,             0.00736,             0.00736
                  82,            0.052521,            0.037064,            0.016687,             0.58533,             0.40198,             0.41267,              0.2058,            0.058089,            0.039001,            0.023165,            0.007327,            0.007327,            0.007327
                  83,            0.052488,            0.036669,             0.01568,             0.48884,             0.32915,             0.31493,             0.13769,            0.067047,            0.041707,            0.030567,            0.007294,            0.007294,            0.007294
                  84,            0.052819,            0.037864,            0.016094,             0.78091,             0.21943,             0.25558,               0.124,            0.076023,            0.041224,            0.030429,            0.007261,            0.007261,            0.007261
                  85,            0.052226,             0.03633,            0.016277,             0.52122,             0.34866,             0.36883,             0.19781,            0.063052,            0.038055,            0.023849,            0.007228,            0.007228,            0.007228
                  86,            0.052158,            0.036576,            0.016191,             0.55876,             0.45979,             0.43488,             0.20718,            0.056499,            0.037221,            0.021897,            0.007195,            0.007195,            0.007195
                  87,            0.052378,            0.036797,             0.01515,             0.62246,             0.33383,             0.39372,             0.19023,            0.061339,            0.039686,            0.021213,            0.007162,            0.007162,            0.007162
                  88,            0.052185,            0.035007,            0.015458,             0.53886,               0.405,             0.41321,             0.18619,            0.059522,            0.037857,            0.019007,            0.007129,            0.007129,            0.007129
                  89,            0.052231,             0.03676,            0.015617,             0.64632,             0.47849,             0.48026,             0.20321,            0.055796,            0.037895,             0.01942,            0.007096,            0.007096,            0.007096
                  90,            0.051464,            0.037006,            0.015201,             0.51598,               0.487,             0.45053,             0.17898,             0.05641,            0.037931,            0.019901,            0.007063,            0.007063,            0.007063
                  91,             0.05174,            0.037876,            0.015537,             0.40296,             0.37957,             0.29638,             0.14771,            0.069548,            0.038953,            0.023812,             0.00703,             0.00703,             0.00703
