               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.076154,            0.039444,            0.028277,             0.57333,            0.071429,           0.0045781,           0.0014586,             0.10251,            0.085688,            0.054214,            0.008845,            0.008845,            0.008845
                  37,            0.073982,            0.039757,            0.027607,             0.80504,            0.060606,            0.075011,            0.031139,             0.08773,            0.043053,            0.033995,            0.008812,            0.008812,            0.008812
                  38,            0.073398,            0.041494,            0.028183,             0.61673,             0.14589,             0.19314,            0.058424,            0.075312,            0.039818,            0.024999,            0.008779,            0.008779,            0.008779
                  39,            0.072374,            0.039768,            0.026677,             0.57198,            0.083333,           0.0033979,           0.0017794,             0.10127,             0.05706,            0.061171,            0.008746,            0.008746,            0.008746
                  40,            0.071621,            0.039612,            0.026459,             0.33795,             0.20779,             0.18271,            0.068355,            0.072109,            0.040538,            0.024713,            0.008713,            0.008713,            0.008713
                  41,            0.070187,            0.041165,            0.025918,             0.32043,             0.16813,             0.19785,            0.075509,            0.074751,            0.041865,            0.026523,             0.00868,             0.00868,             0.00868
                  42,            0.069096,            0.040948,            0.025593,             0.62872,            0.029365,            0.026347,           0.0054725,            0.093398,             0.03566,            0.042269,            0.008647,            0.008647,            0.008647
                  43,            0.068213,            0.041429,            0.024973,             0.33696,             0.27584,             0.20399,            0.096376,            0.071325,            0.040357,            0.023936,            0.008614,            0.008614,            0.008614
                  44,            0.068788,            0.041868,            0.024802,             0.25717,            0.078626,            0.026312,            0.010895,            0.094888,            0.041585,            0.048678,            0.008581,            0.008581,            0.008581
                  45,            0.068168,            0.041039,            0.024554,             0.30356,              0.1741,             0.19192,            0.061841,            0.071192,            0.039747,            0.026455,            0.008548,            0.008548,            0.008548
                  46,            0.066887,            0.038364,            0.023831,             0.51055,             0.20574,             0.21017,            0.081136,            0.073466,            0.038839,            0.023709,            0.008515,            0.008515,            0.008515
                  47,            0.065437,            0.039254,            0.023962,             0.35616,             0.36108,             0.25103,             0.11786,            0.067649,            0.040413,            0.022115,            0.008482,            0.008482,            0.008482
                  48,            0.065722,            0.039016,            0.023799,             0.74349,            0.025974,            0.020231,           0.0078525,            0.096878,            0.035736,            0.044366,            0.008449,            0.008449,            0.008449
                  49,            0.064838,            0.039745,            0.023403,             0.43271,             0.32684,             0.26194,             0.09227,            0.068922,            0.039769,            0.023335,            0.008416,            0.008416,            0.008416
